episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd
manual_arc_20260708_030319,166,14.816667,1783476202.910177,2.015332,-0.000572,-0.0,-0.00018,0.3,0.0,0.299832,-0.000338,camera_link,14.816667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.13,0.3,-0.0681,0.6299,-0.0429,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,167,14.833334,1783476202.912214,2.020323,-0.000573,0.0,-0.000178,0.3,0.0,0.299832,-0.000338,camera_link,14.833334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.13,0.3,-0.0681,0.6299,-0.0429,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,168,14.850001,1783476202.935503,2.025314,-0.000574,0.0,-0.000178,0.3,0.0,0.299823,-0.00016,camera_link,14.850001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.26,0.3,-0.0684,0.6292,-0.0431,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,169,14.866667,1783476202.937989,2.030306,-0.000575,0.0,-0.000177,0.3,0.0,0.299823,-0.00016,camera_link,14.866667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.26,0.3,-0.0684,0.6292,-0.0431,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,170,14.883334,1783476202.939423,2.035298,-0.000576,0.0,-0.000176,0.3,0.0,0.299823,-0.00016,camera_link,14.883334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.26,0.3,-0.0684,0.6292,-0.0431,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,171,14.900001,1783476202.960654,2.040289,-0.000577,0.0,-0.000176,0.3,0.0,0.299787,-0.000154,camera_link,14.900001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.4,0.3,-0.0688,0.6284,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,172,14.916667,1783476202.962451,2.04528,-0.000578,1e-06,-0.000179,0.3,0.0,0.299787,-0.000154,camera_link,14.916667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.4,0.3,-0.0688,0.6284,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,173,14.933334,1783476202.964361,2.05027,-0.000578,-0.0,-0.000179,0.3,0.0,0.299787,-0.000154,camera_link,14.933334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.4,0.3,-0.0688,0.6284,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,174,14.950001,1783476202.98444,2.055261,-0.000579,0.0,-0.000179,0.3,0.0,0.299844,0.00047,camera_link,14.950001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.93,0.3,-0.0685,0.6291,-0.0432,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,175,14.966667,1783476202.98602,2.060253,-0.00058,0.0,-0.000179,0.3,0.0,0.299844,0.00047,camera_link,14.966667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.93,0.3,-0.0685,0.6291,-0.0432,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,176,14.983334,1783476202.987329,2.065243,-0.000581,0.0,-0.000179,0.3,0.0,0.299844,0.00047,camera_link,14.983334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.93,0.3,-0.0685,0.6291,-0.0432,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,177,15.000001,1783476203.009668,2.070234,-0.000582,1e-06,-0.000183,0.3,0.0,0.299392,0.002106,camera_link,15.000001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.28,0.3,-0.0684,0.6291,-0.0431,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,178,15.016667,1783476203.012334,2.075224,-0.000583,-0.0,-0.000184,0.3,0.0,0.299392,0.002106,camera_link,15.016667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.28,0.3,-0.0684,0.6291,-0.0431,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,179,15.033334,1783476203.013914,2.080215,-0.000584,0.0,-0.000184,0.3,0.0,0.299392,0.002106,camera_link,15.033334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.28,0.3,-0.0684,0.6291,-0.0431,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,180,15.050001,1783476203.036102,2.085207,-0.000585,0.0,-0.000184,0.3,0.0,0.299842,-4.1e-05,camera_link,15.050001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.83,0.3,-0.0681,0.6298,-0.0429,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,181,15.066667,1783476203.037869,2.090199,-0.000586,0.0,-0.000183,0.3,0.0,0.299842,-4.1e-05,camera_link,15.066667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.83,0.3,-0.0681,0.6298,-0.0429,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,182,15.083334,1783476203.039211,2.09519,-0.000587,-0.0,-0.000183,0.3,0.0,0.299842,-4.1e-05,camera_link,15.083334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.83,0.3,-0.0681,0.6298,-0.0429,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,183,15.100001,1783476203.060185,2.100181,-0.000588,0.0,-0.000183,0.3,0.0,0.299828,3.4e-05,camera_link,15.100001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.02,0.3,-0.0679,0.6305,-0.0429,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,184,15.116667,1783476203.062187,2.105172,-0.000589,0.0,-0.000183,0.3,0.0,0.299828,3.4e-05,camera_link,15.116667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.02,0.3,-0.0679,0.6305,-0.0429,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,185,15.133334,1783476203.064422,2.110164,-0.00059,0.0,-0.000183,0.3,0.0,0.299828,3.4e-05,camera_link,15.133334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.02,0.3,-0.0679,0.6305,-0.0429,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,186,15.150001,1783476203.090174,2.115155,-0.00059,0.0,-0.000182,0.3,0.0,0.299842,-0.000217,camera_link,15.150001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.39,0.3,-0.0674,0.6312,-0.0426,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,187,15.166667,1783476203.091881,2.120146,-0.000591,-0.0,-0.000182,0.3,0.0,0.299842,-0.000217,camera_link,15.166667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.39,0.3,-0.0674,0.6312,-0.0426,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,188,15.183334,1783476203.093154,2.125137,-0.000592,0.0,-0.000182,0.3,0.0,0.299842,-0.000217,camera_link,15.183334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.39,0.3,-0.0674,0.6312,-0.0426,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,189,15.200001,1783476203.113655,2.130129,-0.000593,-0.0,-0.000182,0.3,0.0,0.299821,-1.1e-05,camera_link,15.200001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.8,0.3,-0.0672,0.6318,-0.0425,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,190,15.216667,1783476203.115805,2.13512,-0.000594,-0.0,-0.000182,0.3,0.0,0.299821,-1.1e-05,camera_link,15.216667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.8,0.3,-0.0672,0.6318,-0.0425,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,191,15.233334,1783476203.117142,2.140112,-0.000595,0.0,-0.000182,0.3,0.0,0.299821,-1.1e-05,camera_link,15.233334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.8,0.3,-0.0672,0.6318,-0.0425,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,192,15.250001,1783476203.137348,2.145103,-0.000596,0.0,-0.000182,0.3,0.0,0.299838,-8.6e-05,camera_link,15.250001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.77,0.3,-0.0674,0.6317,-0.0426,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,193,15.266667,1783476203.139981,2.150094,-0.000597,0.0,-0.000182,0.3,0.0,0.299838,-8.6e-05,camera_link,15.266667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.77,0.3,-0.0674,0.6317,-0.0426,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,194,15.283334,1783476203.142288,2.155086,-0.000597,0.0,-0.00018,0.3,0.0,0.299838,-8.6e-05,camera_link,15.283334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.77,0.3,-0.0674,0.6317,-0.0426,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,195,15.300001,1783476203.163343,2.160079,-0.000598,0.0,-0.00018,0.3,0.0,0.299819,-0.000528,camera_link,15.300001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.8,0.3,-0.0672,0.6322,-0.0425,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,196,15.316667,1783476203.16602,2.165069,-0.000599,-0.0,-0.00018,0.3,0.0,0.299819,-0.000528,camera_link,15.316667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.8,0.3,-0.0672,0.6322,-0.0425,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,197,15.333334,1783476203.167697,2.170059,-0.0006,0.0,-0.00018,0.3,0.0,0.299819,-0.000528,camera_link,15.333334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.8,0.3,-0.0672,0.6322,-0.0425,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,198,15.350001,1783476203.188835,2.175051,-0.000601,0.0,-0.00018,0.3,0.0,0.299818,-1.9e-05,camera_link,15.350001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.99,0.3,-0.0673,0.632,-0.0426,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,199,15.366667,1783476203.190908,2.180042,-0.000602,0.0,-0.00018,0.3,0.0,0.299818,-1.9e-05,camera_link,15.366667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.99,0.3,-0.0673,0.632,-0.0426,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,200,15.383334,1783476203.192326,2.185033,-0.000603,-0.0,-0.000179,0.3,0.0,0.299818,-1.9e-05,camera_link,15.383334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.99,0.3,-0.0673,0.632,-0.0426,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,201,15.400001,1783476203.214232,2.190024,-0.000604,0.0,-0.000179,0.3,0.0,0.299847,0.000112,camera_link,15.400001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.9,0.3,-0.0677,0.6314,-0.0428,16.48,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,202,15.416667,1783476203.217111,2.195016,-0.000605,-0.0,-0.000179,0.3,0.0,0.299847,0.000112,camera_link,15.416667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.9,0.3,-0.0677,0.6314,-0.0428,16.48,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,203,15.433334,1783476203.219413,2.200007,-0.000606,0.0,-0.000179,0.3,0.0,0.299847,0.000112,camera_link,15.433334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.9,0.3,-0.0677,0.6314,-0.0428,16.48,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,204,15.450001,1783476203.239632,2.204998,-0.000606,0.0,-0.000179,0.3,0.0,0.299827,3e-05,camera_link,15.450001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.86,0.3,-0.0677,0.6312,-0.0428,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,205,15.466667,1783476203.241425,2.20999,-0.000607,-0.0,-0.000179,0.3,0.0,0.299827,3e-05,camera_link,15.466667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.86,0.3,-0.0677,0.6312,-0.0428,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,206,15.483334,1783476203.24276,2.214981,-0.000608,-0.0,-0.000179,0.3,0.0,0.299827,3e-05,camera_link,15.483334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.86,0.3,-0.0677,0.6312,-0.0428,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,207,15.500001,1783476203.262109,2.219973,-0.000609,0.0,-0.000178,0.3,0.0,0.299826,-0.000153,camera_link,15.500001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.66,0.3,-0.0676,0.6313,-0.0427,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,208,15.516667,1783476203.2641,2.224964,-0.00061,-0.0,-0.000178,0.3,0.0,0.299826,-0.000153,camera_link,15.516667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.66,0.3,-0.0676,0.6313,-0.0427,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,209,15.533334,1783476203.265489,2.229955,-0.000611,-0.0,-0.000178,0.3,0.0,0.299826,-0.000153,camera_link,15.533334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.66,0.3,-0.0676,0.6313,-0.0427,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,210,15.550001,1783476203.285268,2.234946,-0.000612,0.0,-0.000179,0.3,0.0,0.299825,-3.9e-05,camera_link,15.550001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.68,0.3,-0.068,0.6306,-0.0429,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,211,15.566667,1783476203.287672,2.239938,-0.000613,-0.0,-0.000178,0.3,0.0,0.299825,-3.9e-05,camera_link,15.566667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.68,0.3,-0.068,0.6306,-0.0429,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,212,15.583334,1783476203.289834,2.244929,-0.000614,0.0,-0.000178,0.3,0.0,0.299825,-3.9e-05,camera_link,15.583334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.68,0.3,-0.068,0.6306,-0.0429,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,213,15.600001,1783476203.312639,2.249921,-0.000614,-0.0,-0.000178,0.3,0.0,0.299842,-0.000226,camera_link,15.600001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.78,0.3,-0.0683,0.6303,-0.0431,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,214,15.616667,1783476203.314389,2.254912,-0.000615,0.0,-0.000178,0.3,0.0,0.299842,-0.000226,camera_link,15.616667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.78,0.3,-0.0683,0.6303,-0.0431,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,215,15.633334,1783476203.31568,2.259903,-0.000616,-0.0,-0.000178,0.3,0.0,0.299842,-0.000226,camera_link,15.633334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.78,0.3,-0.0683,0.6303,-0.0431,16.47,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,216,15.650001,1783476203.336002,2.264895,-0.000617,0.0,-0.000178,0.3,0.0,0.299845,0.000457,camera_link,15.650001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.88,0.3,-0.0681,0.63,-0.043,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,217,15.666667,1783476203.337562,2.269887,-0.000618,0.0,-0.000178,0.3,0.0,0.299845,0.000457,camera_link,15.666667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.88,0.3,-0.0681,0.63,-0.043,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,218,15.683334,1783476203.338804,2.274878,-0.000619,-0.0,-0.000178,0.3,0.0,0.299845,0.000457,camera_link,15.683334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.88,0.3,-0.0681,0.63,-0.043,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,219,15.700001,1783476203.359298,2.279869,-0.00062,-0.0,-0.000178,0.3,0.0,0.299851,-0.000391,camera_link,15.700001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.89,0.3,-0.0684,0.629,-0.0431,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,220,15.716667,1783476203.361894,2.28486,-0.000621,0.0,-0.000178,0.3,0.0,0.299851,-0.000391,camera_link,15.716667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.89,0.3,-0.0684,0.629,-0.0431,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,221,15.733334,1783476203.364135,2.289851,-0.000622,0.0,-0.000178,0.3,0.0,0.299851,-0.000391,camera_link,15.733334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.89,0.3,-0.0684,0.629,-0.0431,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,222,15.750001,1783476203.386139,2.294843,-0.000623,0.0,-0.000178,0.3,0.0,0.299826,-9.3e-05,camera_link,15.750001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.22,0.3,-0.0688,0.6284,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,223,15.766667,1783476203.387807,2.299834,-0.000623,-0.0,-0.000178,0.3,0.0,0.299826,-9.3e-05,camera_link,15.766667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.22,0.3,-0.0688,0.6284,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,224,15.783334,1783476203.389113,2.304826,-0.000624,0.0,-0.000177,0.3,0.0,0.299826,-9.3e-05,camera_link,15.783334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.22,0.3,-0.0688,0.6284,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,225,15.800001,1783476203.409475,2.309818,-0.000625,0.0,-0.000177,0.3,0.0,0.299854,-0.000217,camera_link,15.800001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.69,0.3,-0.0689,0.6285,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,226,15.816667,1783476203.411093,2.314809,-0.000626,0.0,-0.000177,0.3,0.0,0.299854,-0.000217,camera_link,15.816667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.69,0.3,-0.0689,0.6285,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,227,15.833334,1783476203.413134,2.319801,-0.000627,0.0,-0.000177,0.3,0.0,0.299854,-0.000217,camera_link,15.833334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.69,0.3,-0.0689,0.6285,-0.0433,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,228,15.850001,1783476203.435348,2.324792,-0.000628,1e-06,-0.00018,0.3,0.0,0.299442,0.002002,camera_link,15.850001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.46,0.3,-0.0691,0.628,-0.0435,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,229,15.866667,1783476203.436983,2.329782,-0.000629,0.0,-0.00018,0.3,0.0,0.299442,0.002002,camera_link,15.866667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.46,0.3,-0.0691,0.628,-0.0435,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,230,15.883334,1783476203.43831,2.334773,-0.00063,0.0,-0.00018,0.3,0.0,0.299442,0.002002,camera_link,15.883334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.46,0.3,-0.0691,0.628,-0.0435,16.45,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,231,15.900001,1783476203.460254,2.339763,-0.000631,0.0,-0.00018,0.3,0.0,0.299813,-0.000136,camera_link,15.900001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.97,0.3,-0.069,0.6277,-0.0434,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,232,15.916667,1783476203.462011,2.344755,-0.000632,0.0,-0.00018,0.3,0.0,0.299813,-0.000136,camera_link,15.916667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.97,0.3,-0.069,0.6277,-0.0434,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,233,15.933334,1783476203.4633,2.349746,-0.000633,0.0,-0.000179,0.3,0.0,0.299813,-0.000136,camera_link,15.933334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.97,0.3,-0.069,0.6277,-0.0434,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,234,15.950001,1783476203.48295,2.354738,-0.000633,0.0,-0.00018,0.3,0.0,0.299852,5.4e-05,camera_link,15.950001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.69,0.3,-0.0689,0.6276,-0.0433,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,235,15.966667,1783476203.485501,2.359729,-0.000634,0.0,-0.000179,0.3,0.0,0.299852,5.4e-05,camera_link,15.966667,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.69,0.3,-0.0689,0.6276,-0.0433,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,236,15.983334,1783476203.48762,2.364721,-0.000635,0.0,-0.000179,0.3,0.0,0.299852,5.4e-05,camera_link,15.983334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.69,0.3,-0.0689,0.6276,-0.0433,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,237,16.000001,1783476203.508725,2.369712,-0.000636,0.0,-0.000179,0.3,0.0,0.299841,-0.000239,camera_link,16.000001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.19,0.3,-0.069,0.6279,-0.0434,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,238,16.016668,1783476203.511211,2.374704,-0.000637,0.0,-0.000179,0.3,0.0,0.299841,-0.000239,camera_link,16.016668,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.19,0.3,-0.069,0.6279,-0.0434,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,239,16.033334,1783476203.51254,2.379695,-0.000638,-0.0,-0.000178,0.3,0.0,0.299841,-0.000239,camera_link,16.033334,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.19,0.3,-0.069,0.6279,-0.0434,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,240,16.050001,1783476203.532575,2.384687,-0.000639,0.0,-0.000178,0.3,0.0,0.299875,0.000272,camera_link,16.050001,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.95,0.3,-0.069,0.628,-0.0434,16.46,,,scripted_cmd_vel,0.3,0.0
manual_arc_20260708_030319,241,16.066668,1783476203.53449,2.389679,-0.00064,0.0,-0.000178,0.3,0.0,0.299875,0.000272,camera_link,16.066668,manual_cmd_vel,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.95,0.3,-0.069,0.628,-0.0434,16.46,,,scripted_cmd_vel,0.3,0.0
